Timestamp,Ch0_Alpha,Ch0_Beta,Ch0_Gamma,Ch1_Alpha,Ch1_Beta,Ch1_Gamma,Ch2_Alpha,Ch2_Beta,Ch2_Gamma,Ch3_Alpha,Ch3_Beta,Ch3_Gamma
1733462000.5054207,,,,,,,,40013.0,29997.046875,9978.484375,39995.890625,29995.46484375
1733462000.529247,9367.65625,39829.546875,29954.484375,10394.546875,40133.9375,30024.19921875,9983.6171875,39992.421875,30002.70703125,9987.390625,39999.359375,30000.6796875
1733462000.5667832,9720.765625,40024.765625,30032.4375,9964.9375,39872.90625,30018.94921875,9975.015625,39992.875,30000.7265625,9969.90625,39998.25,30001.9453125
1733462000.5898569,10682.59375,40057.75,30049.32421875,9580.3984375,40098.140625,29977.5703125,10022.40625,40002.390625,30000.69140625,10022.6640625,39991.5625,30001.81640625
1733462000.6284137,10663.1640625,39778.71875,30053.9296875,9617.6171875,40023.0625,29957.96484375,10013.3125,39997.453125,30000.8671875,10018.28125,39994.46875,30000.38671875
1733462000.6554446,9407.828125,40311.40625,30001.44140625,10240.65625,39897.375,30009.65625,9975.8125,40004.59375,29997.48046875,9974.171875,40017.953125,30003.328125
1733462000.678963,9844.609375,39889.296875,29922.09375,10348.9140625,40029.015625,30010.5,10013.5234375,39998.46875,29994.4921875,10014.4140625,39998.953125,29990.0859375
1733462000.7120113,10281.859375,39908.609375,29971.546875,9924.015625,40044.28125,30024.55078125,,,,,,
1733462000.7245111,,,,,,,10011.9765625,39998.375,30000.890625,10012.3984375,39988.875,29999.1796875
1733462000.746615,10090.796875,40098.9375,29997.97265625,9818.40625,39919.234375,30034.32421875,9997.4921875,39993.234375,30005.14453125,9994.375,39998.71875,30008.3671875
1733462000.7839475,9938.7578125,39989.203125,30027.59765625,9687.015625,40149.671875,29957.37890625,9967.609375,40012.796875,29994.0,9972.71875,40014.328125,29993.47265625
1733462000.8019207,9944.3125,,,,,,,,,,,
1733462000.8144522,,39992.890625,30051.8203125,10192.046875,39840.921875,29973.45703125,10006.703125,39982.9375,30007.5703125,9998.3359375,39983.890625,29997.0
1733462000.8414834,10169.5234375,39957.796875,30016.3125,10116.34375,40097.09375,29976.6796875,10022.1953125,40008.09375,29988.46875,10022.7578125,40005.890625,30003.375
1733462000.8694232,9963.1328125,40003.90625,29974.23046875,10106.828125,39944.796875,30006.5390625,9999.6015625,39996.078125,30003.43359375,10005.109375,39991.21875,29994.57421875
1733462000.9019523,9771.859375,40105.390625,29935.55859375,9946.328125,40004.421875,30035.9765625,9981.90625,40002.390625,29996.3671875,9979.2578125,40010.765625,30002.44921875
1733462000.927777,10116.90625,39831.203125,29990.19140625,9874.1875,40000.359375,30038.3203125,9994.7734375,39989.078125,30007.21875,9997.3515625,,
1733462000.9402938,,,,,,,,,,,39985.9375,29994.19921875
1733462000.9532611,9956.453125,,,,,,,,,,,
1733462000.9642007,,40222.15625,29994.31640625,9931.421875,40070.703125,29977.125,9997.1171875,40015.578125,29989.79296875,9994.3984375,40016.0,30004.1953125
1733462000.9878135,10306.84375,39626.984375,30070.65234375,10199.875,39880.578125,29976.7265625,10028.40625,39977.46875,30004.7578125,10028.2890625,39971.15625,29994.57421875
1733462001.014766,9448.8671875,40426.421875,,,,,,,,,,
1733462001.0277834,,,30032.671875,9979.8671875,40030.015625,29970.48046875,9963.9765625,40026.859375,30000.3046875,9963.015625,40022.390625,30010.453125
1733462001.0494184,9967.328125,39636.703125,29990.54296875,9826.75,40057.21875,29985.1171875,9977.4765625,39979.828125,29993.14453125,9983.640625,39989.609375,29988.6328125
1733462001.0814893,15197.453125,44480.625,26329.67578125,9705.203125,39991.59375,30164.63671875,9616.234375,39919.953125,30049.359375,9602.9921875,39923.1875,30047.6953125
1733462001.121934,8377.046875,34279.3125,31678.88671875,10874.9453125,38929.203125,30253.5703125,10072.4921875,40136.34375,29952.24609375,10080.203125,40125.34375,29951.53125
1733462001.1443858,4670.9453125,44505.515625,31091.6484375,8350.6796875,42306.21875,29650.265625,10794.390625,40163.125,29967.3984375,10805.9453125,40166.1875,29970.36328125
1733462001.168312,21898.6328125,32204.765625,30379.83984375,12903.8828125,,,,,,,,
1733462001.1803007,,,,,37775.03125,30016.18359375,11577.0390625,39239.5625,30076.0078125,11582.5703125,39234.875,30079.58203125
1733462001.201813,-6028.390625,47489.078125,30364.6640625,8906.265625,41387.234375,29928.48046875,7843.1171875,40957.46875,29953.65234375,7812.859375,40980.25,29948.30859375
1733462001.234711,469.4453125,37496.203125,30155.6484375,8691.6484375,39631.046875,29987.77734375,8785.3515625,39549.5625,30001.875,8796.4140625,39532.65625,29997.38671875
1733462001.2676706,17538.9296875,38244.59375,29993.859375,10026.015625,39859.296875,30012.6328125,10472.9921875,39906.765625,30000.33984375,10474.5625,39913.328125,30002.37890625
1733462001.2999425,18824.1015625,41718.515625,29970.1640625,10730.546875,40023.234375,30039.65625,10722.8359375,40149.296875,30001.91015625,10726.84375,40147.109375,30000.99609375
1733462001.32296,13909.1640625,39925.0625,29959.359375,10026.6015625,40083.40625,30016.39453125,10346.265625,39987.609375,29993.35546875,10340.921875,39986.984375,29990.84765625
1733462001.3610466,14783.453125,45046.421875,29093.40234375,9630.765625,39774.125,29974.1015625,9789.203125,39764.125,30008.15625,9785.734375,39760.484375,30020.66015625
1733462001.39009,37408.5625,21981.484375,31700.625,9247.9140625,42110.84375,29978.7421875,8398.8203125,40969.21875,29949.28125,8479.890625,40953.4375,29949.75
1733462001.4276206,-21638.8203125,63767.984375,30041.5078125,28240.7265625,39249.296875,25162.62890625,12988.46875,38422.515625,30103.6875,12910.09375,38461.78125,30088.7578125
1733462001.4562397,-2300.9609375,26454.125,29333.05078125,-1375.953125,39961.09375,33736.875,10726.9140625,41007.09375,29959.828125,10692.5078125,40980.296875,29971.34765625
1733462001.4797065,2643.0859375,42267.046875,29903.91796875,-6671.703125,39563.421875,31226.63671875,8764.4921875,39928.59375,29976.12890625,8771.1484375,39932.65625,29968.11328125
1733462001.5147374,5748.8125,41099.21875,29836.51171875,10502.265625,37305.359375,30081.4453125,8656.609375,,,,,
1733462001.5267427,,,,,,,,39863.3125,29991.75,8679.296875,39864.21875,29992.7578125
1733462001.5413444,13183.6328125,38811.6875,29971.91015625,14096.5703125,,,,,,,,
1733462001.5533445,,,,,42342.578125,29987.82421875,9496.9140625,39982.859375,30000.8671875,9506.6171875,39984.015625,30000.90234375
1733462001.580356,17430.0625,40218.921875,30036.55078125,13451.5234375,39853.84375,29960.71875,10126.234375,40034.6875,30000.8203125,10119.0859375,40042.0,29998.453125
1733462001.6078956,22170.109375,40945.953125,29519.56640625,13382.40625,39658.28125,29926.91015625,10870.703125,40063.09375,29931.05859375,10888.234375,40034.34375,29952.71484375
1733462001.6319475,18284.3125,42992.234375,28404.36328125,10073.40625,40354.671875,30056.578125,9323.1015625,40117.3125,30069.52734375,9316.2109375,40155.46875,30051.17578125
1733462001.672027,2060.1953125,39009.359375,32268.3046875,10377.390625,39768.90625,30025.1953125,10340.1015625,39703.640625,30020.12109375,10343.5234375,39697.078125,30025.86328125
1733462001.6940572,2362.8203125,37443.140625,29951.390625,10751.7578125,39872.6875,30027.64453125,10530.71875,40064.140625,29983.0078125,10533.0625,40052.8125,29980.875
1733462001.7290363,10004.265625,39220.578125,30019.40625,9909.0390625,41128.609375,30650.109375,10017.15625,40112.890625,29980.79296875,10010.40625,40114.140625,29976.22265625
1733462001.7565582,13342.5390625,41415.59375,29713.734375,30035.96875,34623.03125,31673.5078125,10724.9921875,40641.078125,29702.70703125,10778.5703125,,
1733462001.7682889,,,,,,,,,,,40626.359375,29716.96875
1733462001.7908764,14043.0390625,38370.109375,30261.83203125,6233.5703125,46047.90625,27181.0546875,12096.8359375,38364.859375,30277.08984375,12012.390625,38405.46875,30270.3515625
1733462001.8177974,7465.9375,41731.40625,29886.5625,6083.5,44548.15625,30653.109375,6847.0703125,42010.03125,29851.453125,,,
1733462001.836258,,,,,,,,,,6764.2421875,41959.65625,29857.875
1733462001.848258,9079.5390625,39162.28125,30106.79296875,18204.296875,30459.78125,29641.27734375,9568.5390625,38492.359375,30161.625,9487.3984375,38530.390625,30153.9140625
1733462001.8762908,11340.4609375,39679.640625,30036.90234375,-3842.5859375,45883.15625,30160.34765625,10074.8359375,40462.796875,30017.40234375,10149.34375,40436.0,
1733462001.8942463,,,,,,,,,,,,30016.3828125
1733462001.9067078,9569.8046875,40166.90625,30056.73046875,,,,,,,,,
1733462001.918192,,,,-4042.0625,37422.078125,30045.55078125,9504.6484375,39607.796875,30071.68359375,9652.8671875,39632.328125,30069.234375
1733462001.939503,7343.5703125,40029.84375,30035.3671875,3899.7578125,39266.515625,30156.17578125,7691.453125,40561.90625,30002.05078125,7909.421875,40537.28125,29997.515625
1733462001.9718983,8879.8515625,40943.078125,29707.828125,-1863.1953125,37299.109375,31363.1015625,11030.0546875,40432.078125,29718.65625,11087.5234375,40426.75,29727.5625
1733462001.9988174,14005.9140625,38057.296875,30248.68359375,-5091.59375,46259.234375,28300.88671875,14794.28125,,,,,
1733462002.0162566,,,,,,,,38228.328125,30219.984375,14551.890625,38279.6875,30219.2109375
1733462002.0382693,16980.7890625,42699.359375,29768.07421875,13216.3515625,35430.671875,30024.75,9256.4921875,41914.625,29960.484375,9155.2890625,41866.71875,29960.625
1733462002.060292,13019.2421875,35837.296875,30588.1875,19916.8046875,41915.859375,30121.0546875,8725.8671875,38832.796875,30030.7265625,8709.484375,38840.90625,30026.3203125
1733462002.0936096,-12171.359375,45482.359375,29483.109375,24027.671875,39536.0,29986.46484375,7786.0,40521.375,29986.67578125,7784.828125,40545.609375,29988.26953125
1733462002.1206481,1230.484375,36845.8125,30229.46484375,22714.421875,,,,,,,,
1733462002.1336524,,,,,40126.859375,29995.39453125,9625.046875,39801.046875,29999.66015625,9642.7890625,39781.296875,29995.51171875
1733462002.1671488,48967.6328125,39598.109375,31248.01171875,17364.2734375,40079.390625,30073.171875,10218.4375,39891.15625,30080.2265625,10254.53125,39901.015625,30078.48046875
1733462002.190161,11400.1328125,38312.171875,27804.796875,13621.515625,40299.75,29935.27734375,11554.140625,40367.953125,29936.4140625,11579.4296875,40341.328125,29943.33984375
1733462002.218207,-17283.875,46402.1875,30762.41015625,16559.8515625,42501.0,28854.29296875,13050.25,39930.453125,29818.39453125,13006.140625,39968.703125,29808.703125
1733462002.25049,3599.078125,31707.265625,29364.55078125,34898.453125,36907.375,30887.26171875,9343.7265625,39215.015625,30037.8046875,9339.2265625,39218.015625,30038.75390625
1733462002.2878287,3852.6484375,47520.328125,29996.12109375,9305.5,38014.6875,31251.83203125,6355.9140625,41350.078125,30111.703125,6413.0546875,41294.0,30123.234375
1733462002.3108406,20607.8828125,34707.28125,30607.21875,-20294.796875,41302.65625,30851.51953125,10437.5078125,38968.125,29929.39453125,10400.96875,39022.5,29924.51953125
1733462002.3438692,17982.671875,42085.4375,30117.28125,-31789.484375,48741.828125,28499.9765625,12304.75,40199.890625,30100.7109375,12256.3515625,40176.046875,30096.796875
1733462002.3668847,12285.8828125,40268.859375,29983.8046875,14720.4296875,28060.609375,29587.48828125,10962.859375,40116.515625,29989.65234375,10961.03125,40112.421875,30003.31640625
1733462002.3984993,8582.125,39745.390625,29946.26953125,10259.5234375,49310.796875,28174.06640625,7849.984375,40205.375,29949.0,7880.7578125,40217.953125,29939.75390625
1733462002.4306026,8961.0390625,39979.6875,30026.91796875,33085.9609375,31222.984375,33951.73828125,8269.4453125,39810.296875,30027.43359375,8294.78125,39815.546875,30024.6328125
1733462002.4625115,10843.28125,39861.09375,30025.16015625,15857.9921875,43504.140625,27784.86328125,,,,,,
1733462002.475015,,,,,,,10351.984375,39856.46875,30025.59375,10362.9765625,39850.875,30027.3984375
1733462002.5016632,11170.46875,40253.390625,29953.74609375,-2703.7109375,41161.96875,28778.80078125,11061.34375,40250.375,29950.6640625,11065.1171875,40245.078125,29955.0703125
1733462002.5257103,10536.0859375,39610.5625,30136.4296875,16403.96875,42418.15625,28966.1484375,10706.7578125,39597.1875,30144.8671875,10696.09375,39602.703125,30149.23828125
1733462002.5599616,9310.5390625,40583.15625,29941.21875,15011.3359375,31776.375,30523.62890625,9639.015625,40595.46875,29935.18359375,9647.6640625,40572.28125,29934.92578125
1733462002.587585,9836.5234375,39578.9375,29952.234375,-4916.328125,47503.09375,31926.421875,10180.46875,39580.5625,29953.48828125,10162.9609375,39598.65625,29947.79296875
1733462002.6270094,10314.1328125,41190.921875,30181.734375,11605.9609375,35379.953125,30041.4609375,9854.1484375,40239.890625,30014.28515625,9854.125,40237.359375,30013.265625
1733462002.6530542,21452.8046875,36863.1875,30111.5390625,18452.640625,41744.859375,29998.06640625,11007.296875,39711.234375,29991.45703125,11015.1484375,39710.0,29994.1875
1733462002.6771848,1989.8828125,40860.046875,29666.15625,14791.1875,40449.9375,29979.41015625,9202.0234375,40130.65625,29988.75,9188.3828125,40143.90625,29985.703125
1733462002.7197216,-11816.3046875,43840.921875,29989.13671875,10794.1796875,39923.84375,30004.4765625,8227.09375,40222.40625,30002.3671875,8226.34375,40211.765625,30004.69921875
1733462002.7486503,11544.1328125,36158.40625,29904.2578125,17346.1796875,42755.21875,28807.86328125,10832.21875,40030.1875,29813.84765625,10870.8671875,40024.65625,29802.609375
1733462002.7782347,25476.1328125,41048.859375,30021.6328125,38536.1640625,35616.078125,31890.3046875,12297.2265625,39377.28125,30016.546875,12156.8828125,39396.40625,30029.671875
1733462002.8062563,31119.671875,40509.4375,29617.03125,2054.1015625,38132.078125,31205.15625,7692.5078125,40791.140625,30169.3359375,7736.7578125,40778.25,30170.96484375
1733462002.8283193,-3226.296875,44966.03125,29512.0546875,-34937.328125,48017.765625,28444.921875,9314.875,39653.125,29969.96484375,9463.1640625,39631.171875,29959.359375
1733462002.8624814,47.875,33935.890625,30214.3359375,5592.2265625,37985.15625,26123.30859375,,,,,,
1733462002.874487,,,,,,,11614.0,39909.765625,29819.484375,11566.140625,39933.125,29843.8359375
1733462002.8962328,14282.1484375,37435.40625,33471.46875,17245.75,37498.71875,31212.28125,10063.1171875,40453.390625,30055.74609375,10049.9921875,40460.34375,30041.23828125
1733462002.9216533,2181.9765625,46996.5,27568.453125,8480.21875,37370.5625,,,,,,,
1733462002.9331453,,,,,,32574.7734375,10589.2890625,39043.3125,30173.6484375,10618.328125,39024.890625,30170.0859375
1733462002.9567666,5300.875,36229.328125,29769.48046875,-2240.7265625,44758.59375,29980.828125,8493.8828125,40798.21875,29993.7421875,8481.7421875,40811.6875,29998.78125
1733462002.9896705,9854.03125,39861.1875,30044.71875,21087.296875,39645.25,30355.9453125,9372.7421875,39515.921875,30011.71875,9340.2578125,39513.828125,30004.67578125
1733462003.011131,14399.8515625,,,,,,,,,,,
1733462003.0236418,,40121.578125,29980.0078125,62189.0078125,28781.078125,28651.72265625,9711.109375,40298.59375,29975.70703125,9705.6953125,40291.765625,29978.671875
1733462003.049661,15192.90625,40285.484375,29966.44921875,4869.6015625,57034.9375,29216.96484375,10785.765625,40067.53125,30013.98046875,10760.8046875,40065.25,29999.0625
1733462003.0822093,11030.9453125,38368.671875,30627.26953125,-27221.1640625,33406.3125,30784.078125,11559.109375,39202.078125,30041.4375,11507.640625,39249.734375,30062.37890625
1733462003.1072295,14955.4140625,41280.875,29696.21484375,-20315.140625,34046.65625,28872.33984375,9610.375,41106.78125,29963.16796875,9704.0078125,41042.171875,29958.8671875
1733462003.1407576,10559.3359375,39973.953125,29634.8203125,6562.0,43426.390625,32281.6171875,10247.78125,39324.765625,29973.78515625,10263.578125,39367.96875,29970.421875
1733462003.1737132,4712.3359375,41037.25,30064.0078125,25896.109375,40163.640625,29928.97265625,9442.65625,40296.5625,30007.171875,9426.4609375,40280.71875,30007.7109375
1733462003.1977706,8203.9375,38710.015625,29993.2734375,23558.875,41677.1875,29995.359375,9536.0078125,39914.96875,,,,
1733462003.2097752,,,,,,,,,29995.359375,9529.1640625,39908.046875,29988.1640625
1733462003.2323012,10730.8984375,40487.421875,29826.33984375,26765.1953125,44804.671875,27547.39453125,10193.1015625,40166.875,29877.12890625,10160.6640625,40158.03125,29895.5859375
1733462003.2678373,6535.5625,41065.59375,29699.7890625,30919.3515625,31472.53125,28642.16015625,9795.6953125,39619.921875,30135.1875,9772.3046875,39654.65625,30142.1484375
1733462003.290403,18220.2578125,36035.40625,30433.04296875,-7459.109375,48667.1875,34182.83203125,10566.3671875,40261.3125,29987.77734375,10623.1796875,40234.671875,29968.48828125
1733462003.3279014,8982.015625,43154.46875,30002.484375,-199.0390625,28454.28125,31151.578125,10640.78125,39514.328125,30006.01171875,10657.328125,39520.15625,30008.73046875
1733462003.3563578,4647.3671875,40417.75,30042.0703125,2400.15625,52838.3125,31066.76953125,8032.8671875,40809.625,29986.96875,8015.9453125,40809.140625,29980.39453125
1733462003.3843732,6312.2265625,38307.203125,29900.8125,40956.578125,26397.125,29771.015625,9199.8671875,39515.96875,29980.6640625,9194.5,39518.4375,29986.04296875
1733462003.4133866,13894.2109375,43304.828125,29407.6875,-15995.8671875,48306.546875,28921.11328125,11194.375,40250.140625,,,,
1733462003.424887,,,,,,,,,29976.57421875,11210.4765625,40239.96875,29976.24609375
